players,actions,batch_size,min,max,mean,median,std,trials
68,5,10,6.9859820749e10,6.9859820749e10,6.9859820749e10,6.9859820749e10,NaN,1.0
69,5,10,6.7594275673e10,6.7594275673e10,6.7594275673e10,6.7594275673e10,NaN,1.0
70,5,10,7.6676345202e10,7.6676345202e10,7.6676345202e10,7.6676345202e10,NaN,1.0
71,5,10,8.2944750424e10,8.2944750424e10,8.2944750424e10,8.2944750424e10,NaN,1.0
74,5,10,NaN,NaN,NaN,NaN,NaN,0.0
75,5,10,NaN,NaN,NaN,NaN,NaN,0.0
76,5,10,NaN,NaN,NaN,NaN,NaN,0.0
77,5,10,NaN,NaN,NaN,NaN,NaN,0.0
78,5,10,NaN,NaN,NaN,NaN,NaN,0.0
79,5,10,NaN,NaN,NaN,NaN,NaN,0.0
80,5,10,NaN,NaN,NaN,NaN,NaN,0.0
81,5,10,NaN,NaN,NaN,NaN,NaN,0.0
82,5,10,NaN,NaN,NaN,NaN,NaN,0.0
83,5,10,NaN,NaN,NaN,NaN,NaN,0.0
84,5,10,NaN,NaN,NaN,NaN,NaN,0.0
85,5,10,NaN,NaN,NaN,NaN,NaN,0.0
86,5,10,NaN,NaN,NaN,NaN,NaN,0.0
87,5,10,NaN,NaN,NaN,NaN,NaN,0.0
88,5,10,NaN,NaN,NaN,NaN,NaN,0.0
89,5,10,NaN,NaN,NaN,NaN,NaN,0.0
90,5,10,NaN,NaN,NaN,NaN,NaN,0.0
91,5,10,NaN,NaN,NaN,NaN,NaN,0.0
92,5,10,NaN,NaN,NaN,NaN,NaN,0.0
93,5,10,NaN,NaN,NaN,NaN,NaN,0.0
94,5,10,NaN,NaN,NaN,NaN,NaN,0.0
95,5,10,NaN,NaN,NaN,NaN,NaN,0.0
96,5,10,NaN,NaN,NaN,NaN,NaN,0.0
97,5,10,NaN,NaN,NaN,NaN,NaN,0.0
98,5,10,NaN,NaN,NaN,NaN,NaN,0.0
99,5,10,NaN,NaN,NaN,NaN,NaN,0.0
100,5,10,NaN,NaN,NaN,NaN,NaN,0.0
101,5,10,NaN,NaN,NaN,NaN,NaN,0.0
102,5,10,NaN,NaN,NaN,NaN,NaN,0.0
103,5,10,NaN,NaN,NaN,NaN,NaN,0.0
104,5,10,NaN,NaN,NaN,NaN,NaN,0.0
105,5,10,NaN,NaN,NaN,NaN,NaN,0.0
106,5,10,NaN,NaN,NaN,NaN,NaN,0.0
107,5,10,NaN,NaN,NaN,NaN,NaN,0.0
108,5,10,NaN,NaN,NaN,NaN,NaN,0.0
109,5,10,NaN,NaN,NaN,NaN,NaN,0.0
110,5,10,NaN,NaN,NaN,NaN,NaN,0.0
111,5,10,NaN,NaN,NaN,NaN,NaN,0.0
112,5,10,NaN,NaN,NaN,NaN,NaN,0.0
113,5,10,NaN,NaN,NaN,NaN,NaN,0.0
114,5,10,NaN,NaN,NaN,NaN,NaN,0.0
115,5,10,NaN,NaN,NaN,NaN,NaN,0.0
116,5,10,NaN,NaN,NaN,NaN,NaN,0.0
117,5,10,NaN,NaN,NaN,NaN,NaN,0.0
118,5,10,NaN,NaN,NaN,NaN,NaN,0.0
119,5,10,NaN,NaN,NaN,NaN,NaN,0.0
120,5,10,NaN,NaN,NaN,NaN,NaN,0.0
121,5,10,NaN,NaN,NaN,NaN,NaN,0.0
122,5,10,NaN,NaN,NaN,NaN,NaN,0.0
123,5,10,NaN,NaN,NaN,NaN,NaN,0.0
124,5,10,NaN,NaN,NaN,NaN,NaN,0.0
125,5,10,NaN,NaN,NaN,NaN,NaN,0.0
126,5,10,NaN,NaN,NaN,NaN,NaN,0.0
127,5,10,NaN,NaN,NaN,NaN,NaN,0.0
128,5,10,NaN,NaN,NaN,NaN,NaN,0.0
72,5,10,8.0262371067e10,8.0262371067e10,8.0262371067e10,8.0262371067e10,NaN,1.0
2,6,10,702380.0,2.4356459e7,849357.9610921502,778359.0,995706.935442618,5860.0
3,6,10,1.715059e6,1.4173823e7,1.8804297797888387e6,1.8095575e6,627883.4854562413,2652.0
4,6,10,4.04442e6,1.8389268e7,4.536234029143898e6,4.325381e6,1.19151561127702e6,1098.0
5,6,10,8.090573e6,1.5683814e7,8.582586785223369e6,8.3871945e6,913739.2863642485,582.0
6,6,10,1.5222319e7,2.471641e7,1.6335643333333334e7,1.58099875e7,1.5341856452077974e6,306.0
7,6,10,2.5605885e7,3.1020269e7,2.6630346260638297e7,2.6151102e7,1.1641757412896866e6,188.0
8,6,10,4.2423896e7,7.6168143e7,4.574662709090909e7,4.4327646e7,5.06546216704366e6,110.0
9,6,10,6.5925515e7,8.140451e7,6.871186046575342e7,6.8341341e7,2.6767811807603356e6,73.0
10,6,10,9.8964757e7,1.22779899e8,1.0503940116666667e8,1.039058745e8,4.502982833894219e6,48.0
11,6,10,1.47632567e8,1.80643935e8,1.532495136060606e8,1.50910715e8,6.1825516983557595e6,33.0
12,6,10,2.2249188e8,3.76807774e8,2.434584659047619e8,2.26355466e8,3.876925059021822e7,21.0
13,6,10,3.03638769e8,3.34811736e8,3.1271225225e8,3.0879283e8,1.0171125386881448e7,16.0
14,6,10,4.24787114e8,4.70417602e8,4.418439990833333e8,4.40053998e8,1.290254880555698e7,12.0
15,6,10,5.51528183e8,5.89584524e8,5.715056326666666e8,5.72675692e8,1.088820451560178e7,9.0
16,6,10,7.8361233e8,8.72231032e8,8.084241975714285e8,8.04226572e8,3.0857570628396917e7,7.0
17,6,10,9.91219513e8,1.022487107e9,1.0062045286e9,1.009363634e9,1.1912861625180632e7,5.0
18,6,10,1.319869773e9,1.442899673e9,1.3698971345e9,1.358409546e9,5.2332360503476806e7,4.0
19,6,10,1.627871327e9,1.694808467e9,1.65673646475e9,1.6521330325e9,3.094862628002413e7,4.0
20,6,10,2.155754725e9,2.271894616e9,2.206914038e9,2.193092773e9,5.92907167693488e7,3.0
21,6,10,2.609596148e9,2.65461499e9,2.632105569e9,2.632105569e9,3.1833128459365755e7,2.0
22,6,10,3.471217123e9,3.475919011e9,3.473568067e9,3.473568067e9,3.3247368891796535e6,2.0
23,6,10,5.335729608e9,5.335729608e9,5.335729608e9,5.335729608e9,NaN,1.0
24,6,10,8.381007282e9,8.381007282e9,8.381007282e9,8.381007282e9,NaN,1.0
25,6,10,9.327232505e9,9.327232505e9,9.327232505e9,9.327232505e9,NaN,1.0
73,5,10,9.1111113152e10,9.1111113152e10,9.1111113152e10,9.1111113152e10,NaN,1.0
26,6,10,1.2081017382e10,1.2081017382e10,1.2081017382e10,1.2081017382e10,NaN,1.0
27,6,10,1.3144252787e10,1.3144252787e10,1.3144252787e10,1.3144252787e10,NaN,1.0
28,6,10,1.617779486e10,1.617779486e10,1.617779486e10,1.617779486e10,NaN,1.0
29,6,10,2.0304933686e10,2.0304933686e10,2.0304933686e10,2.0304933686e10,NaN,1.0
30,6,10,2.1469614307e10,2.1469614307e10,2.1469614307e10,2.1469614307e10,NaN,1.0
31,6,10,2.5833880915e10,2.5833880915e10,2.5833880915e10,2.5833880915e10,NaN,1.0
32,6,10,3.1294459397e10,3.1294459397e10,3.1294459397e10,3.1294459397e10,NaN,1.0
33,6,10,3.4375316947e10,3.4375316947e10,3.4375316947e10,3.4375316947e10,NaN,1.0
34,6,10,4.0563217728e10,4.0563217728e10,4.0563217728e10,4.0563217728e10,NaN,1.0
35,6,10,4.7960818908e10,4.7960818908e10,4.7960818908e10,4.7960818908e10,NaN,1.0
36,6,10,5.1175959068e10,5.1175959068e10,5.1175959068e10,5.1175959068e10,NaN,1.0
37,6,10,6.2098645649e10,6.2098645649e10,6.2098645649e10,6.2098645649e10,NaN,1.0
38,6,10,7.3209653044e10,7.3209653044e10,7.3209653044e10,7.3209653044e10,NaN,1.0
41,6,10,NaN,NaN,NaN,NaN,NaN,0.0
42,6,10,NaN,NaN,NaN,NaN,NaN,0.0
43,6,10,NaN,NaN,NaN,NaN,NaN,0.0
44,6,10,NaN,NaN,NaN,NaN,NaN,0.0
45,6,10,NaN,NaN,NaN,NaN,NaN,0.0
46,6,10,NaN,NaN,NaN,NaN,NaN,0.0
47,6,10,NaN,NaN,NaN,NaN,NaN,0.0
48,6,10,NaN,NaN,NaN,NaN,NaN,0.0
49,6,10,NaN,NaN,NaN,NaN,NaN,0.0
50,6,10,NaN,NaN,NaN,NaN,NaN,0.0
51,6,10,NaN,NaN,NaN,NaN,NaN,0.0
52,6,10,NaN,NaN,NaN,NaN,NaN,0.0
53,6,10,NaN,NaN,NaN,NaN,NaN,0.0
54,6,10,NaN,NaN,NaN,NaN,NaN,0.0
55,6,10,NaN,NaN,NaN,NaN,NaN,0.0
56,6,10,NaN,NaN,NaN,NaN,NaN,0.0
57,6,10,NaN,NaN,NaN,NaN,NaN,0.0
58,6,10,NaN,NaN,NaN,NaN,NaN,0.0
59,6,10,NaN,NaN,NaN,NaN,NaN,0.0
60,6,10,NaN,NaN,NaN,NaN,NaN,0.0
61,6,10,NaN,NaN,NaN,NaN,NaN,0.0
62,6,10,NaN,NaN,NaN,NaN,NaN,0.0
63,6,10,NaN,NaN,NaN,NaN,NaN,0.0
64,6,10,NaN,NaN,NaN,NaN,NaN,0.0
65,6,10,NaN,NaN,NaN,NaN,NaN,0.0
66,6,10,NaN,NaN,NaN,NaN,NaN,0.0
67,6,10,NaN,NaN,NaN,NaN,NaN,0.0
68,6,10,NaN,NaN,NaN,NaN,NaN,0.0
69,6,10,NaN,NaN,NaN,NaN,NaN,0.0
70,6,10,NaN,NaN,NaN,NaN,NaN,0.0
71,6,10,NaN,NaN,NaN,NaN,NaN,0.0
72,6,10,NaN,NaN,NaN,NaN,NaN,0.0
73,6,10,NaN,NaN,NaN,NaN,NaN,0.0
74,6,10,NaN,NaN,NaN,NaN,NaN,0.0
75,6,10,NaN,NaN,NaN,NaN,NaN,0.0
76,6,10,NaN,NaN,NaN,NaN,NaN,0.0
77,6,10,NaN,NaN,NaN,NaN,NaN,0.0
78,6,10,NaN,NaN,NaN,NaN,NaN,0.0
79,6,10,NaN,NaN,NaN,NaN,NaN,0.0
80,6,10,NaN,NaN,NaN,NaN,NaN,0.0
81,6,10,NaN,NaN,NaN,NaN,NaN,0.0
82,6,10,NaN,NaN,NaN,NaN,NaN,0.0
83,6,10,NaN,NaN,NaN,NaN,NaN,0.0
84,6,10,NaN,NaN,NaN,NaN,NaN,0.0
85,6,10,NaN,NaN,NaN,NaN,NaN,0.0
86,6,10,NaN,NaN,NaN,NaN,NaN,0.0
87,6,10,NaN,NaN,NaN,NaN,NaN,0.0
88,6,10,NaN,NaN,NaN,NaN,NaN,0.0
89,6,10,NaN,NaN,NaN,NaN,NaN,0.0
90,6,10,NaN,NaN,NaN,NaN,NaN,0.0
91,6,10,NaN,NaN,NaN,NaN,NaN,0.0
92,6,10,NaN,NaN,NaN,NaN,NaN,0.0
93,6,10,NaN,NaN,NaN,NaN,NaN,0.0
94,6,10,NaN,NaN,NaN,NaN,NaN,0.0
95,6,10,NaN,NaN,NaN,NaN,NaN,0.0
96,6,10,NaN,NaN,NaN,NaN,NaN,0.0
97,6,10,NaN,NaN,NaN,NaN,NaN,0.0
98,6,10,NaN,NaN,NaN,NaN,NaN,0.0
99,6,10,NaN,NaN,NaN,NaN,NaN,0.0
100,6,10,NaN,NaN,NaN,NaN,NaN,0.0
101,6,10,NaN,NaN,NaN,NaN,NaN,0.0
102,6,10,NaN,NaN,NaN,NaN,NaN,0.0
103,6,10,NaN,NaN,NaN,NaN,NaN,0.0
104,6,10,NaN,NaN,NaN,NaN,NaN,0.0
105,6,10,NaN,NaN,NaN,NaN,NaN,0.0
106,6,10,NaN,NaN,NaN,NaN,NaN,0.0
107,6,10,NaN,NaN,NaN,NaN,NaN,0.0
108,6,10,NaN,NaN,NaN,NaN,NaN,0.0
109,6,10,NaN,NaN,NaN,NaN,NaN,0.0
110,6,10,NaN,NaN,NaN,NaN,NaN,0.0
111,6,10,NaN,NaN,NaN,NaN,NaN,0.0
112,6,10,NaN,NaN,NaN,NaN,NaN,0.0
113,6,10,NaN,NaN,NaN,NaN,NaN,0.0
114,6,10,NaN,NaN,NaN,NaN,NaN,0.0
115,6,10,NaN,NaN,NaN,NaN,NaN,0.0
116,6,10,NaN,NaN,NaN,NaN,NaN,0.0
117,6,10,NaN,NaN,NaN,NaN,NaN,0.0
118,6,10,NaN,NaN,NaN,NaN,NaN,0.0
119,6,10,NaN,NaN,NaN,NaN,NaN,0.0
120,6,10,NaN,NaN,NaN,NaN,NaN,0.0
121,6,10,NaN,NaN,NaN,NaN,NaN,0.0
122,6,10,NaN,NaN,NaN,NaN,NaN,0.0
123,6,10,NaN,NaN,NaN,NaN,NaN,0.0
124,6,10,NaN,NaN,NaN,NaN,NaN,0.0
125,6,10,NaN,NaN,NaN,NaN,NaN,0.0
126,6,10,NaN,NaN,NaN,NaN,NaN,0.0
127,6,10,NaN,NaN,NaN,NaN,NaN,0.0
128,6,10,NaN,NaN,NaN,NaN,NaN,0.0
2,3,100,147459.0,1.6064209e7,173245.2748,159743.0,381426.25593550736,10000.0
3,3,100,222722.0,1.5487836e7,263165.8878,243501.0,390202.50251004426,10000.0
4,3,100,332630.0,1.5628623e7,388246.8965,358734.5,504727.78569374274,10000.0
5,3,100,436918.0,1.2417901e7,506933.0516977669,475411.0,446610.5482627451,9807.0
6,3,100,569920.0,1.308294e7,648595.8949426486,611137.5,482963.529326649,7672.0
7,3,100,709473.0,1.285036e7,818415.0873068069,777197.0,482422.04594329116,6082.0
39,6,10,7.57386076e10,7.57386076e10,7.57386076e10,7.57386076e10,NaN,1.0
8,3,100,866742.0,1.0351597e7,980852.1039984243,931003.0,471707.39198399195,5077.0
9,3,100,1.052182e6,7.664648e6,1.1731434364705882e6,1.127475e6,401494.34434819035,4250.0
10,3,100,1.24639e6,9.290788e6,1.4084695509049774e6,1.34403e6,484100.91525335883,3536.0
11,3,100,1.462951e6,1.0371234e7,1.6012788209242618e6,1.5442295e6,451695.0111101101,3116.0
12,3,100,1.726461e6,8.844181e6,1.8947722198554582e6,1.820979e6,507315.10856654955,2629.0
13,3,100,1.979489e6,7.018263e6,2.167013912722536e6,2.099687e6,442690.2802737597,2303.0
14,3,100,2.277664e6,8.986522e6,2.475451717693837e6,2.3920105e6,513056.3304483967,2012.0
15,3,100,2.536374e6,7.501058e6,2.747061682819383e6,2.6569475e6,499515.5230736568,1816.0
16,3,100,2.87778e6,8.530678e6,3.1374444445843827e6,3.0050065e6,599027.2565998439,1588.0
17,3,100,3.232452e6,7.70277e6,3.507877799578059e6,3.407334e6,524127.1745730511,1422.0
18,3,100,3.590611e6,9.861498e6,3.880909304517134e6,3.7454895e6,612147.1600057385,1284.0
19,3,100,3.909364e6,8.514988e6,4.200081557708509e6,4.061763e6,558171.257264268,1187.0
20,3,100,4.325713e6,9.824429e6,4.687075026340546e6,4.486248e6,733173.6511517985,1063.0
21,3,100,4.765326e6,1.348979e7,5.14316369072165e6,4.970224e6,684913.0915535232,970.0
22,3,100,5.203085e6,9.886044e6,5.66285839614075e6,5.439022e6,781106.882590037,881.0
23,3,100,5.611798e6,1.0030207e7,5.993163081632653e6,5.801758e6,618977.8313894583,833.0
24,3,100,6.139057e6,1.4641952e7,6.7798318682065215e6,6.323552e6,1.293643743681709e6,736.0
25,3,100,6.610571e6,1.1550968e7,7.1314895971428575e6,6.918724e6,696071.2958005829,700.0
26,3,100,7.270941e6,1.6402006e7,8.023683233118971e6,7.491419e6,1.5243417986742046e6,622.0
27,3,100,7.61887e6,1.2878401e7,8.195940157377049e6,7.932855e6,772217.3020682804,610.0
29,3,100,8.882714e6,1.3895379e7,9.489355865275143e6,9.18158e6,798731.1568050992,527.0
28,3,100,8.319487e6,1.6715469e7,8.967563240574507e6,8.598275e6,1.0285197746461648e6,557.0
30,3,100,9.457582e6,1.4015936e7,1.015814505894309e7,9.8552005e6,778075.137968057,492.0
31,3,100,1.0126008e7,2.160016e7,1.1444101130434783e7,1.0586641e7,2.2676194408288547e6,437.0
32,3,100,1.0825643e7,1.611373e7,1.1466314270642202e7,1.11439515e7,792596.481124728,436.0
33,3,100,1.1661867e7,2.5404355e7,1.2636365457070706e7,1.20376745e7,1.764446733937085e6,396.0
34,3,100,1.219137e7,2.0500157e7,1.2999076215584416e7,1.2651341e7,930209.754371487,385.0
35,3,100,1.285134e7,1.8607803e7,1.386686042936288e7,1.3388007e7,1.1170308942901844e6,361.0
36,3,100,1.3650103e7,1.795728e7,1.441366629682997e7,1.4061953e7,843168.2626339076,347.0
37,3,100,1.4792937e7,2.9930157e7,1.5773279246056782e7,1.5211249e7,1.679941860320003e6,317.0
40,6,10,8.7917785917e10,8.7917785917e10,8.7917785917e10,8.7917785917e10,NaN,1.0
38,3,100,1.530698e7,2.0756782e7,1.6218157003236245e7,1.5849087e7,927249.1462965838,309.0
39,3,100,1.6255187e7,3.2554687e7,1.765572396819788e7,1.6698336e7,2.740885737757986e6,283.0
40,3,100,1.7138038e7,2.5097323e7,1.8544623803703703e7,1.7944877e7,1.3933505713563683e6,270.0
41,3,100,1.798313e7,2.2936841e7,1.899814402281369e7,1.8550944e7,958360.8621595708,263.0
42,3,100,1.9120202e7,3.8362797e7,2.045909229387755e7,1.9580324e7,2.8734087281360407e6,245.0
43,3,100,1.95406e7,2.6679129e7,2.112046340506329e7,2.0615304e7,1.2741743931487973e6,237.0
44,3,100,2.0534601e7,2.7219511e7,2.171693659307359e7,2.1259955e7,1.058826550752006e6,231.0
45,3,100,2.1901189e7,4.0730982e7,2.3439125107476637e7,2.26763575e7,2.2098071035384466e6,214.0
46,3,100,2.2744718e7,2.866021e7,2.43589197815534e7,2.39564415e7,1.1480380025873564e6,206.0
47,3,100,2.3458339e7,3.1809676e7,2.4947297e7,2.4324168e7,1.4225828157030472e6,201.0
48,3,100,2.4892545e7,3.9643562e7,2.6596675978723403e7,2.5812492e7,2.2248361748484317e6,188.0
49,3,100,2.5680217e7,3.1320458e7,2.7699174839779004e7,2.73081e7,1.1184917853192168e6,181.0
50,3,100,2.6636858e7,3.5046365e7,2.8097271713483147e7,2.76154765e7,1.3175611139924603e6,178.0
51,3,100,2.809028e7,4.7986412e7,3.037171975151515e7,2.9217135e7,3.0293511669147825e6,165.0
52,3,100,2.9297738e7,4.2812804e7,3.169993263291139e7,3.09906435e7,2.0367413846820993e6,158.0
53,3,100,3.0077915e7,3.8772442e7,3.2032973993630573e7,3.1569801e7,1.7390190197823455e6,157.0
54,3,100,3.1898884e7,8.0563421e7,3.724575431111111e7,3.3269459e7,1.0291908841911694e7,135.0
55,3,100,3.2551469e7,4.2778328e7,3.478242836111111e7,3.42404085e7,1.7318642323930874e6,144.0
56,3,100,3.3639199e7,4.8712396e7,3.598028407194245e7,3.5359839e7,2.390107473103324e6,139.0
57,3,100,3.5660167e7,9.0307463e7,4.1166143663934425e7,3.8469167e7,1.0125183664123498e7,122.0
58,3,100,3.7090817e7,4.97015e7,4.057239975e7,4.0291443e7,2.01858567722351e6,124.0
59,3,100,3.7313929e7,5.8596316e7,4.0017698168e7,3.9408987e7,3.143607268239235e6,125.0
60,3,100,3.9584739e7,6.2921377e7,4.324214618965517e7,4.21696905e7,4.001566398872904e6,116.0
61,3,100,4.1773555e7,6.2496021e7,4.4419239168141596e7,4.3917646e7,2.8464879455842627e6,113.0
62,3,100,4.1582653e7,6.3849795e7,4.4584764619469024e7,4.3976868e7,3.090531612842191e6,113.0
63,3,100,4.4186674e7,1.08937577e8,4.9734303683168314e7,4.6912717e7,1.1161732131748198e7,101.0
64,3,100,4.6051908e7,6.9506758e7,4.975100359405941e7,4.898922e7,3.65239405192977e6,101.0
65,3,100,4.5988758e7,7.0780791e7,4.938505259803922e7,4.8393983e7,3.298643130014646e6,102.0
66,3,100,4.9236518e7,1.06660513e8,5.410180515053763e7,5.2864078e7,6.793757358945097e6,93.0
67,3,100,5.1594354e7,8.3809445e7,5.579526657777778e7,5.4807619e7,4.721624137177e6,90.0
68,3,100,5.1672662e7,7.9090218e7,5.452057023913044e7,5.36330745e7,3.895713915141045e6,92.0
69,3,100,5.3579954e7,1.30747169e8,5.984586160714286e7,5.76577115e7,1.127792553699398e7,84.0
70,3,100,5.6934717e7,8.6446158e7,6.158930786585366e7,6.015699e7,5.263847911692869e6,82.0
71,3,100,5.5479932e7,9.8675539e7,5.924248937647059e7,5.7767174e7,6.702846937125251e6,85.0
72,3,100,5.7093658e7,1.02401345e8,6.543443416883117e7,6.3407095e7,7.724312926910245e6,77.0
73,3,100,5.9947543e7,9.0738247e7,6.615958960526316e7,6.41178755e7,6.147337579174877e6,76.0
74,3,100,6.1411966e7,9.714031e7,6.526415732467532e7,6.4099236e7,5.456805516545123e6,77.0
75,3,100,6.4290107e7,1.08627325e8,6.869198149315068e7,6.6942069e7,6.430498481314068e6,73.0
76,3,100,6.4573884e7,1.08266702e8,7.070374277464789e7,6.9130945e7,6.955070275859666e6,71.0
77,3,100,6.6373703e7,1.07899847e8,7.105191633802816e7,6.928693e7,6.052102687935215e6,71.0
78,3,100,6.9796755e7,1.06432268e8,7.519327729850747e7,7.4035763e7,6.1507906917301435e6,67.0
79,3,100,7.0781781e7,1.05680204e8,7.613828368181819e7,7.42195915e7,6.911336380586385e6,66.0
80,3,100,7.1806551e7,1.08083424e8,7.635680601515152e7,7.46539835e7,5.790283222882199e6,66.0
81,3,100,7.4411645e7,1.11010898e8,8.095839572580644e7,7.9213619e7,6.6371028103190325e6,62.0
82,3,100,7.6356638e7,1.10965633e8,8.292004749180327e7,8.1055206e7,6.462103772521276e6,61.0
83,3,100,7.7341934e7,1.28744362e8,8.250608067213115e7,8.0471221e7,7.235686922464249e6,61.0
84,3,100,7.9269474e7,1.1943447e8,8.878217449122807e7,8.5769444e7,8.736453425420148e6,57.0
85,3,100,8.1990818e7,1.00244869e8,8.750938306896552e7,8.69679985e7,3.4727431017548186e6,58.0
86,3,100,8.3990174e7,1.23043415e8,8.922679445614035e7,8.7205563e7,6.064716921041834e6,57.0
87,3,100,8.6901599e7,1.33817309e8,9.30086117962963e7,9.1100079e7,7.1978056237907605e6,54.0
88,3,100,8.8661931e7,1.08553764e8,9.385733903703703e7,9.2689103e7,3.959125590696864e6,54.0
89,3,100,8.9329655e7,1.35185139e8,9.440284005660377e7,9.2667667e7,6.38982583197771e6,53.0
90,3,100,9.2298989e7,1.33125639e8,1.0122500982e8,9.81497245e7,8.537676615393598e6,50.0
91,3,100,9.5067632e7,1.12494305e8,1.0020866666e8,9.9473461e7,3.532298179695639e6,50.0
92,3,100,9.574245e7,1.48889402e8,1.0162391008e8,9.9093351e7,8.077296276641217e6,50.0
93,3,100,9.9016279e7,1.58040272e8,1.0734394063829787e8,1.05073561e8,9.288360544482075e6,47.0
94,3,100,1.01769324e8,1.28404065e8,1.0694178559574468e8,1.05614255e8,4.585774913546511e6,47.0
95,3,100,1.01706934e8,1.53574834e8,1.0802367412765957e8,1.05999585e8,7.684744175877418e6,47.0
96,3,100,1.02434122e8,1.52795889e8,1.1329677404444444e8,1.11149157e8,8.640424975829514e6,45.0
97,3,100,1.08322734e8,1.29442672e8,1.1451014906818181e8,1.132490685e8,4.43505517461622e6,44.0
98,3,100,1.09643114e8,1.67346263e8,1.1504915202272727e8,1.12239451e8,9.016419193930132e6,44.0
99,3,100,1.13302064e8,1.69921842e8,1.2181163883333333e8,1.19617459e8,9.095883143994227e6,42.0
100,3,100,1.15978922e8,1.44310718e8,1.25150084175e8,1.23420756e8,6.613168955489233e6,40.0
101,3,100,1.17199774e8,1.76995497e8,1.220710142195122e8,1.19260528e8,9.526387206337435e6,41.0
102,3,100,1.20037088e8,1.82589691e8,1.323353464736842e8,1.28343599e8,1.1289809783994678e7,38.0
103,3,100,1.220499e8,1.50240237e8,1.3127637492307693e8,1.28970716e8,6.9902614303401355e6,39.0
104,3,100,1.23643947e8,2.00930494e8,1.2860119943589744e8,1.25895001e8,1.2154481911638245e7,39.0
105,3,100,1.27147462e8,1.85605412e8,1.3618723427027026e8,1.35179524e8,9.473098526519476e6,37.0
106,3,100,1.30341903e8,1.5544887e8,1.3895131033333334e8,1.370393855e8,6.157683562091145e6,36.0
107,3,100,1.30747169e8,1.91014154e8,1.3637995383783785e8,1.34066796e8,9.812329429815214e6,37.0
108,3,100,1.34244211e8,1.91557282e8,1.502177322647059e8,1.477599225e8,1.0175826172518708e7,34.0
109,3,100,1.39133441e8,1.72091687e8,1.4845927788235295e8,1.46154097e8,7.791718121091012e6,34.0
110,3,100,1.38395584e8,2.00639632e8,1.4454733922857141e8,1.41813466e8,1.0499429386877561e7,35.0
111,3,100,1.44911884e8,2.13438099e8,1.5603287603030303e8,1.53014158e8,1.3087317460389981e7,33.0
112,3,100,1.46415241e8,1.86437254e8,1.55626847e8,1.5417174e8,8.0408922246826915e6,33.0
113,3,100,1.46636559e8,2.15124351e8,1.547710356969697e8,1.51305722e8,1.2082133496914534e7,33.0
114,3,100,1.51572978e8,2.12730618e8,1.6188633093548387e8,1.60822855e8,1.1571548709296675e7,31.0
115,3,100,1.52212398e8,1.77191043e8,1.60778135875e8,1.59321051e8,6.613264600700955e6,32.0
116,3,100,1.54441089e8,2.12757378e8,1.6218880458064517e8,1.59209929e8,1.0846887211613037e7,31.0
117,3,100,1.61276824e8,2.43272676e8,1.7368441158620688e8,1.70706762e8,1.5556206382817583e7,29.0
118,3,100,1.61430174e8,2.1460763e8,1.727859668275862e8,1.70119139e8,1.0130767776640631e7,29.0
119,3,100,1.63220394e8,2.2063215e8,1.7063207463333333e8,1.69082761e8,1.0119760895310033e7,30.0
120,3,100,1.64973063e8,2.22461414e8,1.8117828642857143e8,1.793274615e8,1.3065896907717863e7,28.0
121,3,100,1.72310488e8,2.24963651e8,1.843751929642857e8,1.82991065e8,1.1108956314986074e7,28.0
122,3,100,1.74056535e8,2.37242956e8,1.8211947485714287e8,1.7945339e8,1.1665601263752256e7,28.0
123,3,100,1.77880175e8,2.48202631e8,1.890759868888889e8,1.85620805e8,1.387604431118947e7,27.0
124,3,100,1.80711948e8,2.2785693e8,1.9254579476923078e8,1.896130995e8,1.0847495638623102e7,26.0
125,3,100,1.83306732e8,2.39451668e8,1.9273036703846154e8,1.89438198e8,1.0989728810179597e7,26.0
126,3,100,1.86255365e8,2.52502513e8,1.9995673526923078e8,1.966471955e8,1.3851097397443883e7,26.0
127,3,100,1.85146495e8,2.231474e8,1.9737787034615386e8,1.950318915e8,1.0160642608080113e7,26.0
128,3,100,1.92121564e8,2.52191373e8,2.0042640328e8,1.94844741e8,1.3582581543907523e7,25.0
2,4,100,258820.0,1.0578202e7,310848.9567,290600.0,338843.7223641273,10000.0
3,4,100,484327.0,1.7572348e7,555004.6580414901,531090.5,520437.48829620215,8966.0
4,4,100,833909.0,7.744496e6,919626.3541781959,891358.0,366216.93107069476,5421.0
5,4,100,1.337974e6,8.91875e6,1.521070637389448e6,1.462219e6,454418.0564077871,3279.0
6,4,100,2.015718e6,1.0426155e7,2.2955525901563936e6,2.179938e6,587046.1220073225,2174.0
7,4,100,2.932113e6,8.629882e6,3.1622975383153893e6,3.080514e6,494317.324435114,1579.0
8,4,100,4.079015e6,9.692315e6,4.512777896832579e6,4.330301e6,629856.3735783056,1105.0
9,4,100,5.364989e6,1.1700839e7,5.909168527251185e6,5.796061e6,664530.2543941354,844.0
10,4,100,7.090448e6,1.1922818e7,7.586398685410335e6,7.3845195e6,680552.3953438571,658.0
11,4,100,9.097919e6,1.6802831e7,9.822266257367387e6,9.574682e6,848953.4047691919,509.0
12,4,100,1.1435005e7,1.7101816e7,1.2209223244498778e7,1.2016256e7,795406.2715010116,409.0
13,4,100,1.4145759e7,2.110669e7,1.512513396676737e7,1.4792934e7,880914.9814107139,331.0
