players,actions,batch_size,min,max,mean,median,std,trials
29,5,1,4.66719695899e11,4.66719695899e11,4.66719695899e11,4.66719695899e11,NaN,1.0
21,6,10,7.0099084009e11,7.0099084009e11,7.0099084009e11,7.0099084009e11,NaN,1.0
20,6,100,5.03839555056e11,5.03839555056e11,5.03839555056e11,5.03839555056e11,NaN,1.0
30,5,10,4.71306997761e11,4.71306997761e11,4.71306997761e11,4.71306997761e11,NaN,1.0
21,6,1,5.84555131629e11,5.84555131629e11,5.84555131629e11,5.84555131629e11,NaN,1.0
31,5,10,5.3128261344e11,5.3128261344e11,5.3128261344e11,5.3128261344e11,NaN,1.0
22,6,10,7.31352937462e11,7.31352937462e11,7.31352937462e11,7.31352937462e11,NaN,1.0
25,6,1,1.457903300475e12,1.457903300475e12,1.457903300475e12,1.457903300475e12,NaN,1.0
22,6,1,7.48566015003e11,7.48566015003e11,7.48566015003e11,7.48566015003e11,NaN,1.0
32,5,10,5.55264772896e11,5.55264772896e11,5.55264772896e11,5.55264772896e11,NaN,1.0
33,5,10,NaN,NaN,NaN,NaN,NaN,0.0
23,6,10,7.80826727584e11,7.80826727584e11,7.80826727584e11,7.80826727584e11,NaN,1.0
28,6,10,2.224561778489e12,2.224561778489e12,2.224561778489e12,2.224561778489e12,NaN,1.0
26,6,1,1.473339179624e12,1.473339179624e12,1.473339179624e12,1.473339179624e12,NaN,1.0
24,6,10,9.61752967642e11,9.61752967642e11,9.61752967642e11,9.61752967642e11,NaN,1.0
25,6,10,1.043450422229e12,1.043450422229e12,1.043450422229e12,1.043450422229e12,NaN,1.0
27,6,1,1.585405304451e12,1.585405304451e12,1.585405304451e12,1.585405304451e12,NaN,1.0
29,6,10,2.348884676927e12,2.348884676927e12,2.348884676927e12,2.348884676927e12,NaN,1.0
30,6,10,NaN,NaN,NaN,NaN,NaN,0.0
31,6,10,NaN,NaN,NaN,NaN,NaN,0.0
32,6,10,NaN,NaN,NaN,NaN,NaN,0.0
33,6,10,NaN,NaN,NaN,NaN,NaN,0.0
34,6,10,NaN,NaN,NaN,NaN,NaN,0.0
35,6,10,NaN,NaN,NaN,NaN,NaN,0.0
36,6,10,NaN,NaN,NaN,NaN,NaN,0.0
26,6,10,1.190460899822e12,1.190460899822e12,1.190460899822e12,1.190460899822e12,NaN,1.0
28,6,1,1.633429621814e12,1.633429621814e12,1.633429621814e12,1.633429621814e12,NaN,1.0
29,6,1,1.930994415001e12,1.930994415001e12,1.930994415001e12,1.930994415001e12,NaN,1.0
30,6,1,NaN,NaN,NaN,NaN,NaN,0.0
31,6,1,NaN,NaN,NaN,NaN,NaN,0.0
32,6,1,NaN,NaN,NaN,NaN,NaN,0.0
111,8,1,NaN,NaN,NaN,NaN,NaN,0.0
48,7,10,NaN,NaN,NaN,NaN,NaN,0.0
8,7,1,3.6288273259e10,3.6288273259e10,3.6288273259e10,3.6288273259e10,NaN,1.0
8,7,100,3.1704190736e10,3.1704190736e10,3.1704190736e10,3.1704190736e10,NaN,1.0
107,8,100,NaN,NaN,NaN,NaN,NaN,0.0
54,7,100,NaN,NaN,NaN,NaN,NaN,0.0
79,7,1,NaN,NaN,NaN,NaN,NaN,0.0
54,8,1,NaN,NaN,NaN,NaN,NaN,0.0
40,8,10,NaN,NaN,NaN,NaN,NaN,0.0
115,7,1,NaN,NaN,NaN,NaN,NaN,0.0
120,7,100,NaN,NaN,NaN,NaN,NaN,0.0
108,3,100,NaN,NaN,NaN,NaN,NaN,0.0
34,8,10,NaN,NaN,NaN,NaN,NaN,0.0
82,4,100,NaN,NaN,NaN,NaN,NaN,0.0
5,4,10,1.58732868e8,3.27955702e9,1.9653938903333333e9,2.457891783e9,1.6176530770339665e9,3.0
4,4,1,7.8588372e7,3.210804307e9,1.1231956288333333e9,8.37943635e7,1.6139095804060116e9,6.0
5,5,1,1.862307013e9,3.51789064e9,2.6900988265e9,2.6900988265e9,1.1706744094731197e9,2.0
4,8,10,2.791567759e9,1.1678220099e10,7.234893929e9,7.234893929e9,6.283812131661301e9,2.0
5,7,100,6.901410011e9,6.901410011e9,6.901410011e9,6.901410011e9,NaN,1.0
11,8,100,2.5447403916e11,2.5447403916e11,2.5447403916e11,2.5447403916e11,NaN,1.0
126,3,100,NaN,NaN,NaN,NaN,NaN,0.0
126,4,1,NaN,NaN,NaN,NaN,NaN,0.0
101,7,10,NaN,NaN,NaN,NaN,NaN,0.0
127,8,1,NaN,NaN,NaN,NaN,NaN,0.0
40,7,10,NaN,NaN,NaN,NaN,NaN,0.0
82,8,10,NaN,NaN,NaN,NaN,NaN,0.0
106,8,10,NaN,NaN,NaN,NaN,NaN,0.0
59,8,100,NaN,NaN,NaN,NaN,NaN,0.0
71,3,1,NaN,NaN,NaN,NaN,NaN,0.0
115,8,1,NaN,NaN,NaN,NaN,NaN,0.0
108,4,10,NaN,NaN,NaN,NaN,NaN,0.0
114,7,100,NaN,NaN,NaN,NaN,NaN,0.0
109,7,1,NaN,NaN,NaN,NaN,NaN,0.0
49,7,1,NaN,NaN,NaN,NaN,NaN,0.0
66,8,1,NaN,NaN,NaN,NaN,NaN,0.0
94,4,1,NaN,NaN,NaN,NaN,NaN,0.0
95,8,100,NaN,NaN,NaN,NaN,NaN,0.0
4,7,10,2.771248956e9,4.017472093e9,3.3943605245e9,3.3943605245e9,8.812128310442718e8,2.0
6,5,1,1.730429541e9,3.761494731e9,2.745962136e9,2.745962136e9,1.4361799688809435e9,2.0
94,5,1,NaN,NaN,NaN,NaN,NaN,0.0
114,3,10,NaN,NaN,NaN,NaN,NaN,0.0
84,7,100,NaN,NaN,NaN,NaN,NaN,0.0
24,7,100,NaN,NaN,NaN,NaN,NaN,0.0
66,7,100,NaN,NaN,NaN,NaN,NaN,0.0
126,3,10,NaN,NaN,NaN,NaN,NaN,0.0
75,5,1,NaN,NaN,NaN,NaN,NaN,0.0
74,4,100,NaN,NaN,NaN,NaN,NaN,0.0
68,4,100,NaN,NaN,NaN,NaN,NaN,0.0
77,3,1,NaN,NaN,NaN,NaN,NaN,0.0
102,4,10,NaN,NaN,NaN,NaN,NaN,0.0
84,3,100,NaN,NaN,NaN,NaN,NaN,0.0
101,3,1,NaN,NaN,NaN,NaN,NaN,0.0
83,8,10,NaN,NaN,NaN,NaN,NaN,0.0
77,8,100,NaN,NaN,NaN,NaN,NaN,0.0
76,8,10,NaN,NaN,NaN,NaN,NaN,0.0
52,8,10,NaN,NaN,NaN,NaN,NaN,0.0
108,4,1,NaN,NaN,NaN,NaN,NaN,0.0
83,8,100,NaN,NaN,NaN,NaN,NaN,0.0
6,7,100,1.6485166804e10,1.6485166804e10,1.6485166804e10,1.6485166804e10,NaN,1.0
46,8,10,NaN,NaN,NaN,NaN,NaN,0.0
53,8,100,NaN,NaN,NaN,NaN,NaN,0.0
17,8,100,NaN,NaN,NaN,NaN,NaN,0.0
43,7,1,NaN,NaN,NaN,NaN,NaN,0.0
121,4,10,NaN,NaN,NaN,NaN,NaN,0.0
127,7,1,NaN,NaN,NaN,NaN,NaN,0.0
119,7,10,NaN,NaN,NaN,NaN,NaN,0.0
78,8,100,NaN,NaN,NaN,NaN,NaN,0.0
41,7,10,NaN,NaN,NaN,NaN,NaN,0.0
125,3,1,NaN,NaN,NaN,NaN,NaN,0.0
126,7,100,NaN,NaN,NaN,NaN,NaN,0.0
72,8,1,NaN,NaN,NaN,NaN,NaN,0.0
30,7,100,NaN,NaN,NaN,NaN,NaN,0.0
90,3,100,NaN,NaN,NaN,NaN,NaN,0.0
127,4,10,NaN,NaN,NaN,NaN,NaN,0.0
41,8,100,NaN,NaN,NaN,NaN,NaN,0.0
55,7,1,NaN,NaN,NaN,NaN,NaN,0.0
23,8,100,NaN,NaN,NaN,NaN,NaN,0.0
83,7,10,NaN,NaN,NaN,NaN,NaN,0.0
102,7,10,NaN,NaN,NaN,NaN,NaN,0.0
83,4,1,NaN,NaN,NaN,NaN,NaN,0.0
110,7,1,NaN,NaN,NaN,NaN,NaN,0.0
90,7,100,NaN,NaN,NaN,NaN,NaN,0.0
30,8,1,NaN,NaN,NaN,NaN,NaN,0.0
102,4,1,NaN,NaN,NaN,NaN,NaN,0.0
97,7,1,NaN,NaN,NaN,NaN,NaN,0.0
107,7,10,NaN,NaN,NaN,NaN,NaN,0.0
70,8,10,NaN,NaN,NaN,NaN,NaN,0.0
55,7,100,NaN,NaN,NaN,NaN,NaN,0.0
47,8,100,NaN,NaN,NaN,NaN,NaN,0.0
109,3,100,NaN,NaN,NaN,NaN,NaN,0.0
103,7,1,NaN,NaN,NaN,NaN,NaN,0.0
116,8,1,NaN,NaN,NaN,NaN,NaN,0.0
108,7,100,NaN,NaN,NaN,NaN,NaN,0.0
6,7,1,1.447288076e10,1.447288076e10,1.447288076e10,1.447288076e10,NaN,1.0
128,8,1,NaN,NaN,NaN,NaN,NaN,0.0
88,8,10,NaN,NaN,NaN,NaN,NaN,0.0
103,7,10,NaN,NaN,NaN,NaN,NaN,0.0
24,8,100,NaN,NaN,NaN,NaN,NaN,0.0
96,3,100,NaN,NaN,NaN,NaN,NaN,0.0
95,3,1,NaN,NaN,NaN,NaN,NaN,0.0
121,7,1,NaN,NaN,NaN,NaN,NaN,0.0
34,7,10,NaN,NaN,NaN,NaN,NaN,0.0
107,8,10,NaN,NaN,NaN,NaN,NaN,0.0
114,4,1,NaN,NaN,NaN,NaN,NaN,0.0
127,3,100,NaN,NaN,NaN,NaN,NaN,0.0
48,8,1,NaN,NaN,NaN,NaN,NaN,0.0
108,3,10,NaN,NaN,NaN,NaN,NaN,0.0
22,8,10,NaN,NaN,NaN,NaN,NaN,0.0
58,8,10,NaN,NaN,NaN,NaN,NaN,0.0
68,4,10,NaN,NaN,NaN,NaN,NaN,0.0
77,4,100,NaN,NaN,NaN,NaN,NaN,0.0
114,3,100,NaN,NaN,NaN,NaN,NaN,0.0
96,3,10,NaN,NaN,NaN,NaN,NaN,0.0
73,7,1,NaN,NaN,NaN,NaN,NaN,0.0
118,8,10,NaN,NaN,NaN,NaN,NaN,0.0
89,7,10,NaN,NaN,NaN,NaN,NaN,0.0
115,7,100,NaN,NaN,NaN,NaN,NaN,0.0
78,7,100,NaN,NaN,NaN,NaN,NaN,0.0
85,7,1,NaN,NaN,NaN,NaN,NaN,0.0
41,8,10,NaN,NaN,NaN,NaN,NaN,0.0
102,7,100,NaN,NaN,NaN,NaN,NaN,0.0
12,8,100,NaN,NaN,NaN,NaN,NaN,0.0
96,3,1,NaN,NaN,NaN,NaN,NaN,0.0
97,3,100,NaN,NaN,NaN,NaN,NaN,0.0
78,4,100,NaN,NaN,NaN,NaN,NaN,0.0
18,7,100,NaN,NaN,NaN,NaN,NaN,0.0
113,8,100,NaN,NaN,NaN,NaN,NaN,0.0
56,7,1,NaN,NaN,NaN,NaN,NaN,0.0
90,8,1,NaN,NaN,NaN,NaN,NaN,0.0
35,8,10,NaN,NaN,NaN,NaN,NaN,0.0
56,7,100,NaN,NaN,NaN,NaN,NaN,0.0
7,5,1,6.251587438e9,6.251587438e9,6.251587438e9,6.251587438e9,NaN,1.0
5,7,10,1.3217973597e10,1.3217973597e10,1.3217973597e10,1.3217973597e10,NaN,1.0
5,8,10,1.1384584776e10,1.1384584776e10,1.1384584776e10,1.1384584776e10,NaN,1.0
7,7,100,2.932904834e10,2.932904834e10,2.932904834e10,2.932904834e10,NaN,1.0
12,7,100,1.80727809467e11,1.80727809467e11,1.80727809467e11,1.80727809467e11,NaN,1.0
12,8,1,5.38586725251e11,5.38586725251e11,5.38586725251e11,5.38586725251e11,NaN,1.0
13,7,1,2.16222372402e11,2.16222372402e11,2.16222372402e11,2.16222372402e11,NaN,1.0
19,7,1,1.615192823696e12,1.615192823696e12,1.615192823696e12,1.615192823696e12,NaN,1.0
112,8,10,NaN,NaN,NaN,NaN,NaN,0.0
127,4,1,NaN,NaN,NaN,NaN,NaN,0.0
116,7,100,NaN,NaN,NaN,NaN,NaN,0.0
29,8,100,NaN,NaN,NaN,NaN,NaN,0.0
110,3,100,NaN,NaN,NaN,NaN,NaN,0.0
100,8,10,NaN,NaN,NaN,NaN,NaN,0.0
42,8,100,NaN,NaN,NaN,NaN,NaN,0.0
109,4,10,NaN,NaN,NaN,NaN,NaN,0.0
78,8,1,NaN,NaN,NaN,NaN,NaN,0.0
71,4,1,NaN,NaN,NaN,NaN,NaN,0.0
48,7,100,NaN,NaN,NaN,NaN,NaN,0.0
83,4,100,NaN,NaN,NaN,NaN,NaN,0.0
116,7,1,NaN,NaN,NaN,NaN,NaN,0.0
67,7,100,NaN,NaN,NaN,NaN,NaN,0.0
77,7,10,NaN,NaN,NaN,NaN,NaN,0.0
64,8,10,NaN,NaN,NaN,NaN,NaN,0.0
112,5,1,NaN,NaN,NaN,NaN,NaN,0.0
53,8,10,NaN,NaN,NaN,NaN,NaN,0.0
125,7,10,NaN,NaN,NaN,NaN,NaN,0.0
55,8,1,NaN,NaN,NaN,NaN,NaN,0.0
91,8,1,NaN,NaN,NaN,NaN,NaN,0.0
91,7,1,NaN,NaN,NaN,NaN,NaN,0.0
79,8,100,NaN,NaN,NaN,NaN,NaN,0.0
77,8,10,NaN,NaN,NaN,NaN,NaN,0.0
60,8,100,NaN,NaN,NaN,NaN,NaN,0.0
67,7,1,NaN,NaN,NaN,NaN,NaN,0.0
120,7,10,NaN,NaN,NaN,NaN,NaN,0.0
84,8,10,NaN,NaN,NaN,NaN,NaN,0.0
71,8,100,NaN,NaN,NaN,NaN,NaN,0.0
78,7,10,NaN,NaN,NaN,NaN,NaN,0.0
67,8,1,NaN,NaN,NaN,NaN,NaN,0.0
119,8,10,NaN,NaN,NaN,NaN,NaN,0.0
106,5,1,NaN,NaN,NaN,NaN,NaN,0.0
65,7,10,NaN,NaN,NaN,NaN,NaN,0.0
117,8,1,NaN,NaN,NaN,NaN,NaN,0.0
6,7,10,1.1546263181e10,1.1546263181e10,1.1546263181e10,1.1546263181e10,NaN,1.0
7,7,1,3.1688164762e10,3.1688164762e10,3.1688164762e10,3.1688164762e10,NaN,1.0
6,8,1,2.690126983e10,2.690126983e10,2.690126983e10,2.690126983e10,NaN,1.0
10,8,10,1.71819120035e11,1.71819120035e11,1.71819120035e11,1.71819120035e11,NaN,1.0
13,7,100,2.24909969799e11,2.24909969799e11,2.24909969799e11,2.24909969799e11,NaN,1.0
16,8,10,3.34874530134e12,3.34874530134e12,3.34874530134e12,3.34874530134e12,NaN,1.0
22,7,10,3.714671417769e12,3.714671417769e12,3.714671417769e12,3.714671417769e12,NaN,1.0
20,7,1,2.033734362156e12,2.033734362156e12,2.033734362156e12,2.033734362156e12,NaN,1.0
18,8,1,3.950173366722e12,3.950173366722e12,3.950173366722e12,3.950173366722e12,NaN,1.0
122,7,1,NaN,NaN,NaN,NaN,NaN,0.0
40,8,1,NaN,NaN,NaN,NaN,NaN,0.0
115,7,10,NaN,NaN,NaN,NaN,NaN,0.0
119,8,100,NaN,NaN,NaN,NaN,NaN,0.0
8,5,1,5.306685987e9,5.306685987e9,5.306685987e9,5.306685987e9,NaN,1.0
7,8,1,6.2778870542e10,6.2778870542e10,6.2778870542e10,6.2778870542e10,NaN,1.0
9,8,100,8.2450674356e10,8.2450674356e10,8.2450674356e10,8.2450674356e10,NaN,1.0
11,7,10,8.7838450947e10,8.7838450947e10,8.7838450947e10,8.7838450947e10,NaN,1.0
14,7,1,2.69412126263e11,2.69412126263e11,2.69412126263e11,2.69412126263e11,NaN,1.0
21,7,10,2.481150752172e12,2.481150752172e12,2.481150752172e12,2.481150752172e12,NaN,1.0
21,7,1,2.483463857205e12,2.483463857205e12,2.483463857205e12,2.483463857205e12,NaN,1.0
26,7,1,7.695741783511e12,7.695741783511e12,7.695741783511e12,7.695741783511e12,NaN,1.0
104,8,1,NaN,NaN,NaN,NaN,NaN,0.0
106,3,1,NaN,NaN,NaN,NaN,NaN,0.0
88,3,1,NaN,NaN,NaN,NaN,NaN,0.0
92,8,10,NaN,NaN,NaN,NaN,NaN,0.0
83,3,1,NaN,NaN,NaN,NaN,NaN,0.0
80,3,100,NaN,NaN,NaN,NaN,NaN,0.0
126,4,10,NaN,NaN,NaN,NaN,NaN,0.0
45,7,100,NaN,NaN,NaN,NaN,NaN,0.0
125,4,1,NaN,NaN,NaN,NaN,NaN,0.0
99,3,100,NaN,NaN,NaN,NaN,NaN,0.0
59,8,10,NaN,NaN,NaN,NaN,NaN,0.0
77,7,1,NaN,NaN,NaN,NaN,NaN,0.0
106,3,10,NaN,NaN,NaN,NaN,NaN,0.0
36,7,1,NaN,NaN,NaN,NaN,NaN,0.0
79,7,10,NaN,NaN,NaN,NaN,NaN,0.0
102,8,100,NaN,NaN,NaN,NaN,NaN,0.0
105,7,100,NaN,NaN,NaN,NaN,NaN,0.0
38,8,10,NaN,NaN,NaN,NaN,NaN,0.0
123,3,10,NaN,NaN,NaN,NaN,NaN,0.0
84,4,1,NaN,NaN,NaN,NaN,NaN,0.0
86,3,100,NaN,NaN,NaN,NaN,NaN,0.0
60,7,1,NaN,NaN,NaN,NaN,NaN,0.0
72,3,10,NaN,NaN,NaN,NaN,NaN,0.0
71,7,1,NaN,NaN,NaN,NaN,NaN,0.0
71,7,100,NaN,NaN,NaN,NaN,NaN,0.0
116,8,10,NaN,NaN,NaN,NaN,NaN,0.0
84,3,1,NaN,NaN,NaN,NaN,NaN,0.0
2,4,10,1.0386201e7,4.309121144e9,7.8150892640625e7,1.10876315e7,5.372661231760339e8,64.0
4,8,100,2.153859852e9,3.066036948e9,2.6099484e9,2.6099484e9,6.450066102246523e8,2.0
66,8,100,NaN,NaN,NaN,NaN,NaN,0.0
106,7,100,NaN,NaN,NaN,NaN,NaN,0.0
73,4,1,NaN,NaN,NaN,NaN,NaN,0.0
78,3,1,NaN,NaN,NaN,NaN,NaN,0.0
84,4,10,NaN,NaN,NaN,NaN,NaN,0.0
51,8,1,NaN,NaN,NaN,NaN,NaN,0.0
61,7,10,NaN,NaN,NaN,NaN,NaN,0.0
88,7,100,NaN,NaN,NaN,NaN,NaN,0.0
116,7,10,NaN,NaN,NaN,NaN,NaN,0.0
87,3,100,NaN,NaN,NaN,NaN,NaN,0.0
37,7,1,NaN,NaN,NaN,NaN,NaN,0.0
107,3,1,NaN,NaN,NaN,NaN,NaN,0.0
17,7,100,NaN,NaN,NaN,NaN,NaN,0.0
86,8,10,NaN,NaN,NaN,NaN,NaN,0.0
100,3,1,NaN,NaN,NaN,NaN,NaN,0.0
76,7,100,NaN,NaN,NaN,NaN,NaN,0.0
20,8,10,NaN,NaN,NaN,NaN,NaN,0.0
56,7,10,NaN,NaN,NaN,NaN,NaN,0.0
115,4,10,NaN,NaN,NaN,NaN,NaN,0.0
27,7,10,NaN,NaN,NaN,NaN,NaN,0.0
71,8,10,NaN,NaN,NaN,NaN,NaN,0.0
58,8,1,NaN,NaN,NaN,NaN,NaN,0.0
76,8,1,NaN,NaN,NaN,NaN,NaN,0.0
80,8,100,NaN,NaN,NaN,NaN,NaN,0.0
9,5,1,4.421968812e9,2.171631826e10,1.3069143536e10,1.3069143536e10,1.2228951770890625e10,2.0
6,4,1,1.23184363e8,4.103288562e9,1.1391962158e9,1.24850745e8,1.7235774262491293e9,5.0
3,7,10,1.26481399e8,1.219224594e9,4.029856415e8,1.31213326e8,4.4876259355410075e8,14.0
119,7,100,NaN,NaN,NaN,NaN,NaN,0.0
85,7,10,NaN,NaN,NaN,NaN,NaN,0.0
100,4,10,NaN,NaN,NaN,NaN,NaN,0.0
72,4,100,NaN,NaN,NaN,NaN,NaN,0.0
38,7,10,NaN,NaN,NaN,NaN,NaN,0.0
95,3,10,NaN,NaN,NaN,NaN,NaN,0.0
120,4,1,NaN,NaN,NaN,NaN,NaN,0.0
38,7,1,NaN,NaN,NaN,NaN,NaN,0.0
110,8,10,NaN,NaN,NaN,NaN,NaN,0.0
107,7,1,NaN,NaN,NaN,NaN,NaN,0.0
62,7,10,NaN,NaN,NaN,NaN,NaN,0.0
94,8,1,NaN,NaN,NaN,NaN,NaN,0.0
35,8,100,NaN,NaN,NaN,NaN,NaN,0.0
97,8,100,NaN,NaN,NaN,NaN,NaN,0.0
123,3,100,NaN,NaN,NaN,NaN,NaN,0.0
109,4,1,NaN,NaN,NaN,NaN,NaN,0.0
81,8,100,NaN,NaN,NaN,NaN,NaN,0.0
113,5,1,NaN,NaN,NaN,NaN,NaN,0.0
46,7,100,NaN,NaN,NaN,NaN,NaN,0.0
122,7,10,NaN,NaN,NaN,NaN,NaN,0.0
54,8,100,NaN,NaN,NaN,NaN,NaN,0.0
89,5,1,NaN,NaN,NaN,NaN,NaN,0.0
87,8,10,NaN,NaN,NaN,NaN,NaN,0.0
51,7,10,NaN,NaN,NaN,NaN,NaN,0.0
118,5,1,NaN,NaN,NaN,NaN,NaN,0.0
123,8,1,NaN,NaN,NaN,NaN,NaN,0.0
85,3,10,NaN,NaN,NaN,NaN,NaN,0.0
120,4,10,NaN,NaN,NaN,NaN,NaN,0.0
108,8,100,NaN,NaN,NaN,NaN,NaN,0.0
103,4,10,NaN,NaN,NaN,NaN,NaN,0.0
91,7,10,NaN,NaN,NaN,NaN,NaN,0.0
103,8,10,NaN,NaN,NaN,NaN,NaN,0.0
16,8,100,NaN,NaN,NaN,NaN,NaN,0.0
45,8,10,NaN,NaN,NaN,NaN,NaN,0.0
101,3,10,NaN,NaN,NaN,NaN,NaN,0.0
102,3,1,NaN,NaN,NaN,NaN,NaN,0.0
117,7,10,NaN,NaN,NaN,NaN,NaN,0.0
118,3,100,NaN,NaN,NaN,NaN,NaN,0.0
121,3,1,NaN,NaN,NaN,NaN,NaN,0.0
53,7,1,NaN,NaN,NaN,NaN,NaN,0.0
70,8,1,NaN,NaN,NaN,NaN,NaN,0.0
92,3,100,NaN,NaN,NaN,NaN,NaN,0.0
93,8,10,NaN,NaN,NaN,NaN,NaN,0.0
59,8,1,NaN,NaN,NaN,NaN,NaN,0.0
77,4,10,NaN,NaN,NaN,NaN,NaN,0.0
61,8,100,NaN,NaN,NaN,NaN,NaN,0.0
47,7,1,NaN,NaN,NaN,NaN,NaN,0.0
95,4,1,NaN,NaN,NaN,NaN,NaN,0.0
112,3,10,NaN,NaN,NaN,NaN,NaN,0.0
59,7,100,NaN,NaN,NaN,NaN,NaN,0.0
61,7,1,NaN,NaN,NaN,NaN,NaN,0.0
118,7,10,NaN,NaN,NaN,NaN,NaN,0.0
89,7,1,NaN,NaN,NaN,NaN,NaN,0.0
51,7,100,NaN,NaN,NaN,NaN,NaN,0.0
82,7,100,NaN,NaN,NaN,NaN,NaN,0.0
80,7,10,NaN,NaN,NaN,NaN,NaN,0.0
3,4,10,2.6315505e7,3.495614607e9,9.30037632037037e7,2.89733405e7,4.7177372737182695e8,54.0
7,7,10,1.8648910832e10,1.8648910832e10,1.8648910832e10,1.8648910832e10,NaN,1.0
8,8,10,1.87103477125e11,1.87103477125e11,1.87103477125e11,1.87103477125e11,NaN,1.0
12,7,10,1.84856137896e11,1.84856137896e11,1.84856137896e11,1.84856137896e11,NaN,1.0
10,8,100,1.86070452941e11,1.86070452941e11,1.86070452941e11,1.86070452941e11,NaN,1.0
15,7,1,4.70102125781e11,4.70102125781e11,4.70102125781e11,4.70102125781e11,NaN,1.0
16,7,10,5.88594286935e11,5.88594286935e11,5.88594286935e11,5.88594286935e11,NaN,1.0
14,8,10,8.49415368208e11,8.49415368208e11,8.49415368208e11,8.49415368208e11,NaN,1.0
32,8,10,NaN,NaN,NaN,NaN,NaN,0.0
114,3,1,NaN,NaN,NaN,NaN,NaN,0.0
2,8,10,8.2780854e7,2.956301815e9,7.257639575e8,1.060112185e8,1.0304564599375744e9,8.0
2,8,1,8.3868513e7,2.280666918e9,6.757284292222222e8,1.01194607e8,8.999121676643903e8,9.0
3,8,1,4.18674003e8,7.347319543e9,3.07548603625e9,2.2679752995e9,2.997462972765587e9,4.0
2,5,10,2.1143189e7,3.826130916e9,1.3777808566666666e8,2.43405915e7,5.941167752925355e8,48.0
86,7,100,NaN,NaN,NaN,NaN,NaN,0.0
56,8,100,NaN,NaN,NaN,NaN,NaN,0.0
109,8,1,NaN,NaN,NaN,NaN,NaN,0.0
3,7,100,2.22992184e8,4.377296228e9,1.26252064975e9,2.248970935e8,2.0765175977774725e9,4.0
104,3,1,NaN,NaN,NaN,NaN,NaN,0.0
104,8,100,NaN,NaN,NaN,NaN,NaN,0.0
66,8,10,NaN,NaN,NaN,NaN,NaN,0.0
63,7,100,NaN,NaN,NaN,NaN,NaN,0.0
52,7,100,NaN,NaN,NaN,NaN,NaN,0.0
42,7,10,NaN,NaN,NaN,NaN,NaN,0.0
53,7,100,NaN,NaN,NaN,NaN,NaN,0.0
4,8,1,9.097355585e9,9.097355585e9,9.097355585e9,9.097355585e9,NaN,1.0
5,4,1,1.66942575e8,7.403838166e9,9.74219749e8,1.71387989e8,2.411108675507166e9,9.0
6,8,100,4.7388847353e10,4.7388847353e10,4.7388847353e10,4.7388847353e10,NaN,1.0
10,7,1,6.2357138229e10,6.2357138229e10,6.2357138229e10,6.2357138229e10,NaN,1.0
10,7,100,5.4358396032e10,5.4358396032e10,5.4358396032e10,5.4358396032e10,NaN,1.0
30,8,100,NaN,NaN,NaN,NaN,NaN,0.0
68,4,1,NaN,NaN,NaN,NaN,NaN,0.0
110,3,1,NaN,NaN,NaN,NaN,NaN,0.0
95,4,10,NaN,NaN,NaN,NaN,NaN,0.0
90,8,10,NaN,NaN,NaN,NaN,NaN,0.0
109,8,100,NaN,NaN,NaN,NaN,NaN,0.0
27,7,100,NaN,NaN,NaN,NaN,NaN,0.0
92,8,100,NaN,NaN,NaN,NaN,NaN,0.0
119,5,1,NaN,NaN,NaN,NaN,NaN,0.0
20,8,100,NaN,NaN,NaN,NaN,NaN,0.0
48,8,10,NaN,NaN,NaN,NaN,NaN,0.0
75,3,100,NaN,NaN,NaN,NaN,NaN,0.0
105,3,10,NaN,NaN,NaN,NaN,NaN,0.0
8,4,10,6.01030069e8,6.114347475e9,3.357688772e9,3.357688772e9,3.8985041246164255e9,2.0
9,7,100,1.89069393641e11,1.89069393641e11,1.89069393641e11,1.89069393641e11,NaN,1.0
8,8,100,2.03184299045e11,2.03184299045e11,2.03184299045e11,2.03184299045e11,NaN,1.0
91,5,1,NaN,NaN,NaN,NaN,NaN,0.0
68,8,1,NaN,NaN,NaN,NaN,NaN,0.0
82,5,1,NaN,NaN,NaN,NaN,NaN,0.0
122,7,100,NaN,NaN,NaN,NaN,NaN,0.0
74,3,10,NaN,NaN,NaN,NaN,NaN,0.0
93,3,100,NaN,NaN,NaN,NaN,NaN,0.0
108,3,1,NaN,NaN,NaN,NaN,NaN,0.0
31,7,100,NaN,NaN,NaN,NaN,NaN,0.0
91,8,100,NaN,NaN,NaN,NaN,NaN,0.0
2,4,100,1.2212203e7,1.0250898667e10,2.6608775685365853e8,1.6541732e7,1.5983497964343731e9,41.0
3,7,1,5.925679507e9,5.925679507e9,5.925679507e9,5.925679507e9,NaN,1.0
4,7,100,5.89792633e8,7.314003553e9,2.836728598e9,6.06389608e8,3.877442730962957e9,3.0
9,7,10,1.32581351307e11,1.32581351307e11,1.32581351307e11,1.32581351307e11,NaN,1.0
120,3,10,NaN,NaN,NaN,NaN,NaN,0.0
46,7,10,NaN,NaN,NaN,NaN,NaN,0.0
124,7,1,NaN,NaN,NaN,NaN,NaN,0.0
99,4,10,NaN,NaN,NaN,NaN,NaN,0.0
111,4,1,NaN,NaN,NaN,NaN,NaN,0.0
41,7,100,NaN,NaN,NaN,NaN,NaN,0.0
77,7,100,NaN,NaN,NaN,NaN,NaN,0.0
70,4,1,NaN,NaN,NaN,NaN,NaN,0.0
108,8,10,NaN,NaN,NaN,NaN,NaN,0.0
